2127,336746.6838,3064433.571
2128,336747.6614,3064415.31
2129,336747.4184,3064397.217
2130,336752.0725,3064379.514
2131,336754.9912,3064360.533
2132,336755.4467,3064357.571
2133,336758.78,3064332.587
2134,336757.2305,3064308.277
2135,336754.5072,3064287.632
2136,336747.4675,3064264.308
2137,336735.4836,3064237.096
2138,336723.5895,3064216.574
2139,336710.4726,3064196.069
2140,336699.8094,3064176.139
2141,336688.5429,3064156.825
2142,336678.4992,3064137.495
2143,336666.5804,3064115.149
2144,336654.7126,3064096.603
2145,336642.851,3064078.514
2146,336627.9977,3064065.331
2147,336628.3966,3064049.51
2148,336048.6275,3064464.258
2149,336048.8633,3064493.071
2150,336053.5204,3064520.989
2151,336061.8292,3064547.641
2152,336073.08,3064565.737
2153,336071.5494,3064588.263
2154,336073.7116,3064612.565
2155,336073.5289,3064627.443
2156,336073.4202,3064636.291
2157,336076.243,3064664.233
2158,336082.7669,3064694.558
2159,336088.0269,3064721.859
2160,336116.9085,3064732.418
2161,336144.9328,3064724.741
2162,336153.9633,3064723.118
2163,336174.2125,3064719.48
2164,336196.7837,3064715.526
2165,336233.3589,3064707.126
2166,336091.9084,3064737.621
2167,336099.0619,3064769.306
2168,336106.7756,3064797.182
2169,336113.2746,3064825.682
2170,336121.5996,3064853.55
2171,336131.8077,3064885.041
2172,336135.8121,3064909.925
2173,336142.2946,3064937.209
2174,336150.6768,3064969.333
2175,336158.2508,3064986.87
2176,336169.7779,3065025.49
2177,336178.6319,3065047.268
2178,336189.9231,3065068.404
2179,336203.0072,3065086.475
2180,336217.8844,3065101.48
2181,336227.7766,3065109.558
2182,336241.985,3065120.315
2183,336262.2494,3065126.732
2184,336271.5321,3065131.351
2185,336370.0089,3063842.501
2186,336360.3101,3063864.505
2187,336335.394,3063869.812
2188,336309.4652,3063874.138
2189,336284.5492,3063879.444
2190,336273.5867,3063883.856
2191,336266.6551,3063886.645
2192,336266.9497,3063908.515
2193,336271.2416,3063930.33
2194,336274.5073,3063950.171
2195,336269.3367,3063962.185
2196,336238.7495,3063411.272
2197,336237.84,3063417.626
2198,336231.6433,3063429.988
2199,336227.8448,3063434.735
2200,336227.2219,3063435.513
2201,336225.7881,3063437.305
2202,336220.0905,3063444.525
2203,336218.0764,3063447.157
2204,336214.7902,3063451.452
2205,336214.3962,3063451.967
2206,336209.6371,3063458.399
2207,336209.608,3063458.443
2208,336204.9571,3063465.243
2209,336203.9991,3063466.645
2210,336203.4001,3063467.521
2211,336202.7956,3063468.405
2212,336197.6294,3063470.187
2213,336197.4836,3063470.232
2214,336197.1156,3063470.343
2215,336190.8577,3063472.237
2216,336173.8873,3063476.33
2217,336168.186,3063476.99
2218,336152.5224,3063478.973
2219,336133.603,3063482.207
2220,336128.9122,3063483.124
2221,336125.3024,3063483.859
2222,336121.1172,3063484.71
2223,336119.763,3063484.987
2224,336119.3937,3063507.658
2225,336119.3794,3063508.892
2226,336121.3612,3063541.232
2227,336123.844,3063566.629
2228,336124.608,3063576.625
2229,336127.461,3063602.93
2230,336128.0109,3063615.456
