Component,Distance
Load.san_11003,1.316142038
Load.san_11022,0.447130105
Load.san_11026,0.620476225
Load.san_11041,0.8800603850000002
Load.san_11047,1.026462785
Load.san_11049,1.115540485
Load.san_11054,1.202380385
Load.san_11062,1.70718599
Load.san_11185,0.516973225
Load.san_11103,0.730464845
Load.san_11110,0.8897654349999999
Load.san_11112,2.057780056
Load.san_11118,2.241914856
Load.san_11121,2.322362056
Load.san_11123,1.973212716
Load.san_11131,1.6452268159999996
Load.san_11152,2.0873227850000005
Load.san_11163,2.408363203999999
Load.san_11171,2.188060156
Load.san_11178,2.349434896
Load.san_11182,2.409681745999999
Vsource.source,0.0
